Estado,por_des_15,po_per_pob,por_sin_seg,por_car_salud,por_car_alim,por_po_patr,gini,por_car_haci
Yucatan,20.2225399,65.89942488,5.627709866,5.75138998,36.35680008,74.84089661,0.312993109,26.94165993
Zacatecas,7.331510067,63.78364399,53.55582809,51.12474823,17.12210083,52.81420135,0.385185599,3.491940022
Coahuila de Zaragoza,2.038520098,18.99711944,12.96790028,14.66802025,6.712999821,35.05319977,0.369769692,4.876959801
Chiapas,14.86501026,81.07547511,39.37741089,30.57999039,50.26449966,80.68569946,0.413073212,32.32176971
Chihuahua,2.35939002,30.95923561,19.74855995,18.55200958,10.03219986,40.33430099,0.385527194,6.572329998
Durango,4.666359901,64.27853315,35.57577133,32.6973114,29.19199944,64.35040283,0.43236509,8.13187027
Guanajuato,9.933580399,44.53574843,24.4327507,22.88268089,18.21689987,53.96559906,0.381157398,9.847860336
Guerrero,17.71526909,86.69476941,21.72415924,21.75939941,72.05970001,92.95580292,0.361899495,48.02576065
Hidalgo,29.91543007,81.76280775,23.68059921,22.88143921,41.94670105,77.93260193,0.342184097,15.44785023
Jalisco,10.1546402,77.90199784,27.02098083,27.13884926,32.90449905,70.33830261,0.382908911,16.67251968
Mexico,16.56340027,80.70346064,30.7547493,31.23616982,48.33150101,81.86799622,0.364279598,24.63425064
Michoacan de Ocampo,12.93912983,68.97878358,68.16213989,61.50296021,30.32229996,68.21549988,0.382641613,11.32258034
Morelos,5.681109905,63.34352681,34.67591095,31.88935089,17.46339989,53.09949875,0.404038399,7.89549017
Nuevo Leon,4.499740124,48.69884531,34.15591812,42.02645874,6.926499844,29.81200027,0.426278502,8.008359909
Oaxaca,26.01626015,81.65353638,64.85962677,64.88327026,35.85229874,75.0951004,0.375494689,26.26458931
Puebla,21.70212936,83.97192727,15.43257999,21.49320984,44.13499832,83.21150208,0.310673803,19.79637909
San Luis Potosi,12.27674007,66.21874474,23.16371918,22.10341072,27.80990028,64.22499847,0.376751989,11.52717972
Sonora,3.730269909,37.01510684,25.05197906,25.40020943,6.607800007,30.43639946,0.397257388,5.442900181
Tamaulipas,2.518539906,33.73338859,23.42324066,24.89598083,12.99670029,49.65019989,0.361986488,8.454719543
Tlaxcala,2.858760118,61.88681739,45.70507813,39.94865036,11.92450047,43.83560181,0.362785488,6.392809868
Veracruz de Ignacio de la Llave,17.00820923,64.52778194,37.14733124,37.14580917,26.0984993,65.28919983,0.396616697,13.39256001
Yucatan,18.78924942,80.62615394,18.8362999,18.34758949,45.04339981,80.75379944,0.374505311,31.69551086
Zacatecas,2.600470066,44.60594438,27.01645088,25.22043991,4.87869978,26.16909981,0.400206387,3.894510031
Coahuila de Zaragoza,5.752329826,49.09548451,26.98295021,26.17650032,20.19799995,58.92710114,0.380057901,7.226220131
Chiapas,23.6989994,90.31018812,16.18571091,16.16695976,74.36299896,95.81880188,0.298734397,29.49662018
Chihuahua,9.375,66.41357067,18.1124897,18.29870987,18.38279915,58.46889877,0.383291006,5.440159798
Durango,8.608570099,74.02117059,29.09333038,27.6137104,22.81170082,59.49209976,0.391343206,5.39715004
Guanajuato,12.7853899,62.93578275,32.08480072,29.30223083,35.70920181,72.99440002,0.414140612,13.35268021
Guerrero,20.20202065,74.63889884,20.43354034,21.79528046,31.14929962,68.41159821,0.3788912,15.48279953
Hidalgo,16.41724968,73.32686817,63.35734177,63.56912994,36.2120018,76.96700287,0.316356391,5.723470211
Jalisco,9.778289795,67.10925837,47.7285614,45.74742889,14.41219997,47.41189957,0.373086303,8.08246994
Mexico,2.695389986,40.80631287,42.25862122,43.25611877,16.14360046,51.1385994,0.396193802,7.952909946
Michoacan de Ocampo,14.05237961,56.8396935,38.17037964,32.90980911,20.79969978,56.63740158,0.412761509,18.15810966
Morelos,8.87804985,69.40809599,29.30127907,31.49064064,23.69549942,61.01860046,0.34893021,13.01906013
Nuevo Leon,3.039499998,30.2641119,14.33347034,12.2979002,11.42150021,45.69279861,0.384718508,7.550879955
Oaxaca,4.289690018,35.21746075,34.27867126,34.40269852,8.331399918,32.03910065,0.425357491,4.601099968
Puebla,8.512539864,78.20086322,58.89146042,59.27281189,43.44469833,80.90119934,0.312311411,18.71772957
San Luis Potosi,11.19207001,69.27472024,18.24295998,27.30578041,32.62110138,73.98670197,0.306497395,6.545450211
Sonora,5.248209953,52.71575668,17.85584068,20.88813972,17.91080093,54.30400085,0.384295404,14.09325027
Tamaulipas,4.784880161,48.13252415,29.50049973,29.7183609,16.0340004,52.05519867,0.392576993,11.05834961
Tlaxcala,1.82641995,31.71023585,36.54658127,35.34698105,7.108799934,26.93149948,0.47875911,4.268740177
Veracruz de Ignacio de la Llave,15.00759983,79.00644678,45.61597824,80.83374786,36.64089966,73.57929993,0.360745609,12.96504021
Yucatan,17.6440506,65.87992172,32.69189835,35.56941986,28.77610016,65.7539978,0.3687374,33.16247177
Zacatecas,10.39976978,43.45894918,33.33332825,28.55859947,14.32260036,46.86410141,0.413007796,5.568029881
Coahuila de Zaragoza,3.437139988,30.54837609,17.19215965,15.06276035,5.579400063,28.09860039,0.375216693,9.239890099
Chiapas,13.7042799,80.29923307,55.05879974,68.13504028,43.67950058,80.61009979,0.395675987,18.23735046
Chihuahua,3.54121995,57.49952543,12.64782047,8.210040092,6.834000111,32.94520187,0.367402494,2.814039946
Durango,10.81163979,82.0832546,35.90716171,28.81143951,56.48239899,85.69580078,0.389587998,26.03536034
Guanajuato,18.68198013,74.74859094,10.0195303,10.10723019,41.37329865,75.05560303,0.40862149,14.31692028
Guerrero,17.04717064,71.5470741,41.063591,31.53511047,28.71649933,65.44879913,0.434827805,19.38529015
Hidalgo,20.32435989,75.75944297,14.46712971,12.7356596,40.86600113,79.63289642,0.317890793,13.10451031
Jalisco,7.878409863,29.47664449,24.54371071,24.88822937,10.7116003,40.87770081,0.430068493,3.72578001
Mexico,8.337470055,72.10324057,42.22436142,37.35564041,29.12879944,66.55319977,0.358106107,19.13739967
Michoacan de Ocampo,10.35655975,65.03013777,51.94100189,55.03805161,28.81940079,65.55490112,0.432361096,12.43669033
Nuevo Leon,3.15760994,28.30559723,18.2762394,14.48015022,3.235599995,21.77120018,0.390421003,7.599239826
Oaxaca,16.66666985,79.72978174,22.17543983,21.90476036,40.07730103,78.24919891,0.321556509,17.43589973
Puebla,5.669129848,79.13904534,60.46942139,63.71580124,23.97920036,61.88079834,0.360382497,15.83936024
San Luis Potosi,14.85358047,77.07818615,38.33399963,42.15449905,35.93190002,72.1384964,0.375032395,13.17955971
Sonora,2.746000051,26.68619396,11.95841026,12.23744011,4.178199768,21.65509987,0.38297379,1.643839955
Tamaulipas,6.058430195,77.35278329,12.29236031,11.20909977,33.90510178,74.08850098,0.32277,8.691109657
Tlaxcala,8.741279602,75.63555147,28.79891968,22.39200974,25.23089981,63.95510101,0.358527988,15.3321104
Veracruz de Ignacio de la Llave,6.029870033,52.51841163,29.47559929,31.74501991,15.48910046,49.95999908,0.413749695,15.32118034
Yucatan,19.10059929,69.62805737,21.54759979,19.53027916,24.96190071,64.12139893,0.31823349,37.76266861
Zacatecas,7.434999943,67.20728252,35.38235855,34.4731102,17.25970078,52.38270187,0.421121895,3.537729979
Coahuila de Zaragoza,1.765740037,27.28674211,26.60292053,26.5494194,7.819399834,35.74909973,0.408054292,3.426160097
Chiapas,17.00255013,74.38434719,42.62139893,41.06668854,40.34600067,76.08850098,0.35001871,28.47545052
Chihuahua,6.04365015,63.31698654,50.59801102,48.35770035,10.30029964,37.31269836,0.375736803,8.230489731
Durango,7.836569786,70.58131539,29.20428085,18.61424065,25.7364006,57.34280014,0.449444592,8.36163044
Guanajuato,12.22821999,68.19090383,31.7544899,29.0209198,35.32649994,73.05819702,0.398345888,13.30018997
Guerrero,7.631629944,44.63089546,46.82287979,45.98666,19.57010078,54.22449875,0.445484608,17.06957054
Hidalgo,11.58362007,60.8455093,70.82859039,75.68869781,25.64340019,63.75659943,0.386044592,8.253000259
Jalisco,8.268830299,64.10097423,45.96660995,42.74398041,19.59090042,58.10390091,0.371367186,6.861939907
Mexico,2.606960058,36.3630516,30.96088028,33.13798141,12.16590023,43.76340103,0.374325991,7.755280018
Michoacan de Ocampo,19.37632942,80.69638339,43.74637985,45.10813141,34.39400101,71.7806015,0.377716213,27.59421921
Nuevo Leon,4.307690144,23.28624729,20.18561935,20.70646095,4.11950016,21.27120018,0.439416111,8.404379845
Oaxaca,1.990049958,19.98336367,17.83087921,17.68173027,5.81099987,26.05890083,0.508776784,0
Puebla,14.17169952,67.78329256,32.81225967,31.87352943,29.5916996,63.95289993,0.390850306,21.64279938
San Luis Potosi,2.781529903,39.1037801,23.10231018,19.67066002,15.5376997,49.66410065,0.390990913,3.831130028
Sonora,3.547379971,43.95130839,37.39850998,41.8265419,7.701300144,29.60020065,0.447765887,9.307120323
Tamaulipas,6.471610069,60.43235231,19.34812927,17.36021996,18.49160004,56.30120087,0.384812504,11.06859016
Tlaxcala,4.640250206,69.136708,26.46269989,26.68013,18.56870079,55.46440125,0.349416614,9.658459663
Veracruz de Ignacio de la Llave,19.50402069,84.77431712,60.49092865,66.93019104,42.48989868,78.80870056,0.3489407,17.16353989
Yucatan,19.54995918,71.83752195,31.31472969,28.87978935,27.31900024,62.28340149,0.38672021,33.84270859
Zacatecas,7.957839966,74.17262335,29.50598907,21.85860062,30.97240067,70.01010132,0.331411213,9.984560013
Coahuila de Zaragoza,6.891260147,58.45448088,30.04361916,35.85493851,17.42840004,56.70759964,0.31042251,6.385260105
Chiapas,11.38076973,88.56280069,32.12321091,25.83387947,71.0848999,92.95290375,0.367038608,45.91236115
Chihuahua,4.507249832,43.15722995,20.17448044,24.19403076,11.79940033,43.832901,0.389497101,3.726540089
Durango,4.87375021,50.81693746,25.49901009,20.60523033,9.529100418,39.14799881,0.379437,6.257110119
Guanajuato,16.26082039,61.54585803,20.02997971,18.37467003,18.93199921,57.06370163,0.345977604,9.856399536
Guerrero,21.93325043,82.28404382,61.22977066,49.31806946,49.20709991,82.72889709,0.349636704,30.65979004
Hidalgo,8.313819885,56.19701953,45.48270035,73.78014374,21.1072998,60.11249924,0.392982692,5.536970139
Jalisco,3.97845006,60.66653341,25.39179993,24.32863998,9.371500015,36.03139877,0.437709987,6.340159893
Mexico,8.106920242,67.23630094,67.54715729,70.48069763,17.02840042,51.57120132,0.38446489,14.27103996
Michoacan de Ocampo,12.26393032,54.51921158,45.45375824,50.73448944,13.85009956,47.13890076,0.405096114,3.357680082
Nuevo Leon,14.1348896,86.57745258,7.892879963,8.462490082,49.68119812,84.60870361,0.401531011,14.60011959
Oaxaca,22.99249077,87.7595207,34.26678848,26.01626015,54.84280014,88.44830322,0.306538403,20.24777031
Puebla,36.72008133,93.93081768,50.33438873,50.72201157,69.43109894,93.64990234,0.325445414,36.33789063
San Luis Potosi,14.41217041,72.61494883,29.33651924,31.30187035,33.4394989,65.39379883,0.449578911,22.34610939
Sonora,2.113500118,40.77854825,27.24609947,24.52205086,20.82990074,59.37350082,0.357100993,6.460080147
Tamaulipas,7.573629856,85.83566929,5.431620121,5.231979847,56.88639832,88.93959808,0.297310889,25.27255058
Tlaxcala,2.653239965,29.77766448,38.6472702,39.74195099,4.851299763,23.87080002,0.466807693,6.338300228
Veracruz de Ignacio de la Llave,18.94137001,80.87303968,39.84706879,35.00942993,29.86940002,66.01909637,0.44353801,18.46833038
Yucatan,17.36953926,72.91331025,48.2981987,58.35786057,31.31509972,66.34660339,0.355255991,39.64670944
Zacatecas,6.884290218,70.86011949,27.54294968,28.5689106,30.99959946,69.77020264,0.393984795,10.85894966
Coahuila de Zaragoza,3.975960016,36.76538228,15.72587013,13.08500004,6.891200066,34.66910172,0.395453691,7.316140175
Chiapas,16.75381088,74.78056076,45.07236099,48.04996872,37.84949875,72.60739899,0.40211001,28.58073044
Chihuahua,1.884269953,37.67718594,24.41313934,27.34197044,14.62609959,51.41809845,0.362147689,6.593130112
Durango,7.712959766,78.68821641,45.49586105,40.98677063,38.70569992,73.62200165,0.396658391,10.74971962
Guanajuato,8.682279587,57.03215293,22.2963295,19.0512104,25.12319946,62.07310104,0.418253005,14.58899021
Guerrero,14.70203972,80.6745462,44.23746872,47.79034042,40.28010178,75.61289978,0.385964692,14.08016014
Hidalgo,15.3959198,76.13484839,71.06784821,51.73482895,32.06119919,71.57720184,0.339219511,9.892219543
Jalisco,5.139220238,53.97707764,31.56637001,34.375,10.51609993,40.48379898,0.418738812,4.949820042
Mexico,2.902519941,32.65384692,36.46368027,44.66809082,8.323800087,31.5883007,0.458167791,8.257559776
Michoacan de Ocampo,14.45363998,61.57242563,59.63922882,68.23545074,24.38369942,65.93959808,0.324075401,5.072559834
Nuevo Leon,6.525760174,41.04087824,19.97430038,20.39201927,8.027700424,34.86780167,0.370337695,11.86382008
Oaxaca,32.21649933,89.68734213,44.38890839,45.61489868,56.38650131,86.55760193,0.349566996,38.95621872
Puebla,19.68272972,64.01503002,61.30825043,62.13549042,23.52000046,63.07849884,0.34766531,11.79901028
San Luis Potosi,15.93194962,76.93778939,37.17206955,29.2237606,39.79539871,76.40239716,0.423187196,14.87395954
Sonora,3.781090021,38.06859774,37.03704071,37.88819885,5.755700111,28.78289986,0.422532588,3.105590105
Tamaulipas,8.426420212,64.89845152,22.65789032,20.98464012,20.20639992,55.33520126,0.393675596,16.59522057
Tlaxcala,13.31989956,86.06140268,34.76411057,30.88581085,37.20619965,74.72190094,0.35382551,26.3914299
Veracruz de Ignacio de la Llave,30.07369041,91.88306785,35.69781876,37.10900879,58.42649841,89.08809662,0.32443881,33.9586792
Yucatan,16.55153084,79.2327847,36.64532089,36.54449844,27.74180031,65.79180145,0.351615697,26.95288086
Zacatecas,6.703410149,74.19029214,41.56444168,35.12548828,19.68449974,59.60010147,0.352672905,6.458899975
Coahuila de Zaragoza,3.784329891,37.1212944,20.19367027,20.43823051,5.16989994,28.5298996,0.422253311,10.04911041
Chiapas,27.13536072,92.89619352,18.11038017,18.45783043,78.09500122,96.17079926,0.324531406,41.02713013
Chihuahua,4.03071022,44.23764993,20.43206024,22.14133072,4.202000141,24.11790085,0.420302212,6.937900066
Durango,3.814840078,62.62833759,50.91159058,56.60293961,18.97260094,57.72240067,0.377452999,6.037250042
Guanajuato,10.34274006,62.083203,27.96151924,27.35803032,21.3803997,55.31209946,0.441040695,10.1286602
Guerrero,7.655220032,53.61041614,41.50289917,41.66732025,15.80980015,50.18500137,0.430925399,24.12031937
Hidalgo,13.24880981,59.51779886,22.25564003,22.4033699,25.19989967,61.38349915,0.393409103,12.58889008
Jalisco,10.54292965,58.02066513,22.90076065,22.92462921,23.18969917,60.28939819,0.399639994,10.00347042
Mexico,6.763150215,43.81472457,33.8669014,32.85438156,13.4076004,44.95199966,0.403854907,10.72270966
Michoacan de Ocampo,18.76536942,67.21628475,49.06169128,63.33462906,32.80419922,70.37449646,0.4154737,25.83711052
Nuevo Leon,3.377530098,25.48369442,20.31024933,25.02103996,8.768400192,39.20700073,0.400794595,6.289189816
Oaxaca,26.18296051,76.96572932,92.1875,94.73943329,35.59120178,74.83390045,0.312609494,12.53687
Puebla,6.514719963,85.24874075,60.20209122,59.06375885,28.3423996,64.77940369,0.362546295,22.2778492
San Luis Potosi,14.92496014,76.65541696,15.81639004,14.0092802,48.88330078,82.23889923,0.390578389,18.2866993
Sonora,2.036070108,34.38972158,7.5854702,6.892930031,2.840699911,16.5802002,0.445125908,2.554229975
Tamaulipas,2.032299995,27.35123378,23.30367088,24.61944008,11.1892004,41.50889969,0.401626915,7.947599888
Tlaxcala,3.83258009,57.32382625,32.9888382,36.7537117,10.57310009,39.43059921,0.419630587,9.301380157
Veracruz de Ignacio de la Llave,7.444340229,48.51332809,41.41944122,40.88581848,17.9734993,50.7743988,0.417848498,14.61322975
Yucatan,13.41909027,68.96047414,38.92811966,33.12136841,29.05809975,71.25759888,0.34901619,31.17513084
Zacatecas,11.04541016,72.96533163,35.70386124,29.88599968,31.29380035,70.44509888,0.339561611,6.917510033
Chiapas,27.54694939,92.80881504,31.74032974,49.47463989,71.1855011,94.2193985,0.319383115,24.78281021
Chihuahua,4.566669941,48.73521792,21.91304016,26.00732994,6.284900188,31.78160095,0.400121301,3.8557899
Durango,3.658610106,64.86739614,40.10041046,39.82939911,19.40629959,50.41619873,0.438656092,4.612410069
Guanajuato,13.60307026,58.19225443,24.52279091,23.5619297,19.85250092,57.15840149,0.335544288,9.978240013
Guerrero,16.05005074,77.03790382,53.03726959,62.92330933,37.30830002,71.61370087,0.396421194,33.80379105
Hidalgo,4.18076992,49.87086822,32.1047287,28.43985939,7.359200001,32.72200012,0.427731186,9.2332201
Jalisco,2.10236001,22.51134372,34.75500107,33.23043823,9.338399887,36.83229828,0.410397798,3.578910112
Mexico,2.791680098,33.84540088,44.03427124,41.78470993,15.65670013,51.94810104,0.375762492,10.39953995
Michoacan de Ocampo,10.2082901,66.48032888,27.70977974,22.47592926,28.76230049,67.75080109,0.352661014,10.86657047
Nuevo Leon,2.259520054,21.0119746,23.3397007,22.96225929,7.622799873,35.22890091,0.414135396,4.474850178
Oaxaca,7.449029922,52.67488414,43.46712112,31.25634003,16.45599937,50.3606987,0.439870894,12.10762024
Puebla,20.59589958,86.60856545,37.6031189,68.92433929,49.9197998,85.53890228,0.312126905,18.09399986
San Luis Potosi,18.06115913,84.6017329,30.05463982,49.56143188,48.21250153,82.55760193,0.367166311,15.39336967
Sonora,1.458819985,50.84234136,46.57085037,48.32511902,5.693999767,26.64380074,0.446027189,4.727089882
Tamaulipas,11.85482979,71.40309503,11.04018974,9.318719864,30.00900078,65.69779968,0.429370612,11.19717979
Tlaxcala,5.007929802,68.34593344,32.99187088,37.92287827,22.8864994,62.15399933,0.364879698,11.77151966
Veracruz de Ignacio de la Llave,4.746089935,34.58230037,28.01383018,25.97678947,11.40330029,43.92760086,0.403980494,12.40622997
Yucatan,8.238320351,62.3382462,20.69418907,20.77215958,12.70590019,47.32109833,0.325188309,17.15605927
Zacatecas,5.243150234,62.91375902,29.62690926,30.77913094,18.4272995,56.40299988,0.412387401,5.350299835
Chiapas,11.59490013,65.74085732,46.00556946,54.53807831,38.8158989,75.88430023,0.403044492,24.84852982
Chihuahua,5.819869995,57.47486226,24.04174042,19.37611008,18.93980026,56.35319901,0.377986997,11.75411034
Guanajuato,16.28412056,70.36034495,16.07703018,9.875780106,47.03179932,79.90789795,0.369814396,23.75782967
Guerrero,19.09259987,89.6510359,47.34223175,44.40803909,55.50389862,86.12400055,0.376381189,41.49119186
Hidalgo,24.65044975,85.26078939,12.40911007,12.69810009,49.15110016,85.60579681,0.292203695,16.16481972
Jalisco,8.183859825,60.85275146,23.59976959,24.71796036,32.89360046,69.04219818,0.434049308,16.75983047
